Clone|text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images|median H|median S|median V|dominant color
0|RT @isabellecam_: @henriquesiqr ja to preparada pra matar certo indio http://t.co/8iARvCc5We||henriquesiqr|607333971488342016|603392049|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607611847496368128/DcUwh5a3_normal.jpg||||Sat Jun 06 23:51:17 +0000 2015|1433634677|Retweet|1|0|||||http://twitter.com/isabellecam_/status/607333898603905024/photo/1|http://pbs.twimg.com/media/CG2u9iQW8AAJU3k.jpg||isabellecam_, henriquesiqr|3171548458, 603392049|||3171548458|isabellecam_|607333898603905024|Twitter for Android |Sat Jun 06 23:50:59 +0000 2015|148702|3272|1214|11|12160|Sat Jun 09 04:36:18 +0000 2012|pt|Manaus, Amazonas|Brasilia|no twitter fiz amigos na cracolandia fiz irmÃ£os @crvascodagama @chelseafc|||||100148.jpg|113|30|118|676B6D
0|@henriquesiqr ja to preparada pra matar certo indio http://t.co/8iARvCc5We|603392049|isabellecam_|607333898603905024|3171548458|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606559622543998976/tWu3-WWk_normal.jpg||||Sat Jun 06 23:50:59 +0000 2015|1433634659|Reply|1|1|||||http://twitter.com/isabellecam_/status/607333898603905024/photo/1|http://pbs.twimg.com/media/CG2u9iQW8AAJU3k.jpg||henriquesiqr|603392049|henriquesiqr|607333488170278912||||||15520|326|329|0|1083|Wed Apr 15 22:41:00 +0000 2015|en|mg||Chegou um br modinha que torce pra europeu|http://t.co/ZpHRCgRndQ||True||100148.jpg|113|30|118|676B6D
0|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100149.jpg|139|11|235|E0E7EB
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100150.jpg|0|0|255|FEFEFE
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100151.jpg|19|67|138|8A7567
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100152.jpg|0|0|255|FEFEFE
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100153.jpg|0|1|255|FFFFFF
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100154.jpg|0|0|128|949493
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100155.jpg|0|1|255|FFFFFF
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100156.jpg|0|0|128|949493
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100157.jpg|113|14|173|9EA1A0
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100158.jpg|152|143|63|1A202F
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100159.jpg|149|45|128|6D6E74
1|Link da hashtag em defesa dos Ã­ndios #FreeTenharim cheio de tweets de contas do exterior de difamaÃ§Ã£o. Chineses? https://t.co/Mt4vRozSBv||PersonalEscrito|607332720725921792|57828037|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/594385552411127808/aqg5Z3Yq_normal.jpg||||Sat Jun 06 23:46:18 +0000 2015|1433634378|Tweet|2|2|||#FreeTenharim|"""https://twitter.com/search?q=%23FreeTenharim&src=typd"""|||||||||||||192424|10385|7712|415|19836|Sat Jul 18 02:22:46 +0000 2009|pt|Brasil|Brasilia|Contra Belo Monte e outras hidrelÃ©tricas na AmazÃŽnia; contra a mineraÃ§Ã£o, hidrovias, estradas e agronegÃ³cio desmatador em terras #indÃ­genas. #indigenous #Gaza|http://t.co/r8cPPHP1iu||||100160.jpg|151|31|133|787A7F
0|At http://t.co/WXfOyZvhYc -- Dica top hoje no @brumeirelles. Restaurante El Indio Feliz em Machu Pichu. RestauranâÿŠ http://t.co/NnsVsusmS6||debthate|607325970027167745|2430812438|pt|IFTTT |http://pbs.twimg.com/profile_images/452869481698582529/H5vmlOwM_normal.jpeg||||Sat Jun 06 23:19:29 +0000 2015|1433632769|Tweet|0|0||||"""http://iqboom.com/debt"""|http://twitter.com/debthate/status/607325970027167745/photo/1|http://pbs.twimg.com/media/CG2nwH2XIAEJAoA.jpg||brumeirelles|67202012||||||||186570|753|23|407|0|Sun Apr 06 18:02:22 +0000 2014|en|||#debt|http://t.co/jDKuiK9Fr7||True||100161.jpg|23|117|137|7E664D
0|"""EducaÃ§Ã£o infantil indÃ­gena nÃ£o pode ser feira por uma Ãºnica pessoa. NÃ£o da para pensar em apenas um professor. Ãÿ uâÿŠ http://t.co/4yQxfnt7GI"||BrazilFound|607325245041688578|58815028|pt|IFTTT |http://pbs.twimg.com/profile_images/434489352492961792/yrB3exek_normal.jpeg||||Sat Jun 06 23:16:36 +0000 2015|1433632596|Tweet|0|0|||||http://twitter.com/BrazilFound/status/607325245041688578/photo/1|http://pbs.twimg.com/media/CG2nF65WcAAUxcG.jpg|||||||||||3714|13132|859|101|190|Tue Jul 21 14:53:02 +0000 2009|en|US, Brasil, Australia|Eastern Time (US & Canada)|Mobilizing resources for ideas and actions that transform Brazil. Join us! Mobilizando recursos para idÃ©ias e aÃ§Ãµes que transformam o Brasil. Junte-se a nÃ³s!|http://t.co/qo5xJe4nqx||||100162.jpg|21|71|132|7E695C
0|"""EducaÃ§Ã£o infantil indÃ­gena nÃ£o pode ser feira por uma Ãºnica pessoa. NÃ£o da para pensar emâÿŠ http://t.co/jgMJes1GsM http://t.co/8HsQx2nSQg"||patcaval|607325226175766528|29117921|pt|IFTTT |http://pbs.twimg.com/profile_images/588865548638912512/SE2zi_WJ_normal.jpg||||Sat Jun 06 23:16:32 +0000 2015|1433632592|Tweet|0|0||||"""http://ift.tt/1KU33mi"""|http://twitter.com/patcaval/status/607325226175766528/photo/1|http://pbs.twimg.com/media/CG2nE0xXAAE6kvY.jpg|||||||||||2508|2139|948|50|298|Mon Apr 06 01:48:00 +0000 2009|en|New York, NY|Quito|Patricia Cavalcanti Lobaccaro, President and CEO of BrazilFoundation @brazilfound . Tweets not endorsements.|http://t.co/ety1EhJ6Z5||||100163.jpg|21|71|132|7E695C
0|RT @TimeBetoRicha: Beto Richa reÃºne-se com lideranÃ§as indÃ­genas. http://t.co/a6zM3ps7pj http://t.co/DVLf24kbiz||deoli45|607325022349348864|2758902362|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/585282795246907392/mNhtB0w__normal.jpg||||Sat Jun 06 23:15:43 +0000 2015|1433632543|Retweet|28|0||||"""http://www.aen.pr.gov.br/modules/noticias/article.php?storyid=84271&tit=Beto-Richa-reune-se-com-liderancas-indigenas"""|http://twitter.com/TimeBetoRicha/status/603178469342781440/photo/1|http://pbs.twimg.com/media/CF7rntmXIAA96Ei.jpg||TimeBetoRicha|1462237512|||1462237512|TimeBetoRicha|603178469342781440|Twitter Web Client |Tue May 26 12:38:48 +0000 2015|4110|107|509|0|274|Sat Aug 23 14:04:12 +0000 2014|pt||||||True||100164.jpg|31|44|115|696256
0|RT @Maluc7: Ãndio maluco http://t.co/dUeX3hPWO4||sapoerna_|607323050221174784|527089517|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/605965462032261120/8X_tlPS0_normal.jpg||||Sat Jun 06 23:07:53 +0000 2015|1433632073|Retweet|1|0|||||http://twitter.com/Maluc7/status/607318447605882880/photo/1|http://pbs.twimg.com/media/CG2g6MnXAAIy7_q.jpg||Maluc7|237459066|||237459066|Maluc7|607318447605882880|Twitter for Windows Phone |Sat Jun 06 22:49:35 +0000 2015|9313|576|938|0|537|Sat Mar 17 04:29:20 +0000 2012|pt|Curitiba|Brasilia|âÿinstaâÿ|||||100165.jpg|173|90|78|45353D
0|RT @tiosergioluiz: I'm at Parque das NaÃ§Ãµes IndÃ­genas in Campo Grande, MS https://t.co/5zaaQUzDuR http://t.co/tGnAJYNVdq||valdineirCIRO|607322056921870336|19454218|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/547743799321968640/WoMOipcF_normal.jpeg||||Sat Jun 06 23:03:56 +0000 2015|1433631836|Retweet|1|0||||"""https://www.swarmapp.com/c/6BItY8xX5Rc"""|http://twitter.com/tiosergioluiz/status/607169485779431424/photo/1|http://pbs.twimg.com/media/CG0ZbiqW8AEgMlp.jpg||tiosergioluiz|59832798|||59832798|tiosergioluiz|607169485779431424|Foursquare |Sat Jun 06 12:57:40 +0000 2015|8663|541|789|12|1249|Sat Jan 24 17:21:24 +0000 2009|en|Campo Grande, MS, Brazil|La Paz|Advogado. Aposentado BB. Diretor Reg ANABB. Delegado Seccional COOPERFORTE. Conselheiro Fiscal SICREDI C Grande. Conselheiro AAPBB MS, Instituto APIC e OS CGE|http://t.co/TnUQPgAFuG||||100166.jpg|142|147|152|3C629D
0|RT @dionianjos: Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||alfeyldes|607321204828028928|258062118|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/1324044768/Alfredo_XI_normal.jpg||||Sat Jun 06 23:00:33 +0000 2015|1433631633|Retweet|6|0||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg||dionianjos|122757872|||122757872|dionianjos|607319458902863872|Twitter Web Client |Sat Jun 06 22:53:37 +0000 2015|6352|377|776|2|395|Sat Feb 26 21:48:36 +0000 2011|pt|Recife/Boa Viagem-CE|Brasilia|FÃ£ do anarquismo social, fÃ£ de Chico Buarque de Holanda, fÃ£ de Millor Fernandes e louco pelo nordeste do Brasil.|||||100167.jpg|159|80|121|6A5C67
0|RT @dionianjos: Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||admjorgepereira|607320712379002880|69019025|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/536145929922170880/Uj84eRtO_normal.jpeg||||Sat Jun 06 22:58:35 +0000 2015|1433631515|Retweet|6|0||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg||dionianjos|122757872|||122757872|dionianjos|607319458902863872|Twitter Web Client |Sat Jun 06 22:53:37 +0000 2015|48587|5330|5369|15|23|Wed Aug 26 16:01:19 +0000 2009|pt||Greenland|Mais que Petista, BRASILEIRO!|||True||100167.jpg|159|80|121|6A5C67
0|RT @dionianjos: Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||neylopesmachado|607320590056308736|2210270314|pt|Twitter for Android |http://pbs.twimg.com/profile_images/378800000836158749/a8ffa0a006af19f4ff08cc8d9a4c5558_normal.jpeg||||Sat Jun 06 22:58:06 +0000 2015|1433631486|Retweet|6|0||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg||dionianjos|122757872|||122757872|dionianjos|607319458902863872|Twitter Web Client |Sat Jun 06 22:53:37 +0000 2015|24264|266|371|6|347|Fri Dec 06 11:16:08 +0000 2013|pt||||||True||100167.jpg|159|80|121|6A5C67
0|RT @dionianjos: Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||Cayero|607320278755065856|15498736|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/75920309/iftk-32Corel_normal.jpg||||Sat Jun 06 22:56:52 +0000 2015|1433631412|Retweet|6|0||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg||dionianjos|122757872|||122757872|dionianjos|607319458902863872|Twitter Web Client |Sat Jun 06 22:53:37 +0000 2015|7790|1143|1030|27|294|Sun Jul 20 05:00:13 +0000 2008|pt|Campinas/SP/Brazil|Brasilia|Blogs e redes sociais ampliam as probabilidades do encontro essencial|http://t.co/9OwuFIgQQC||||100167.jpg|159|80|121|6A5C67
0|RT @dionianjos: Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||LauraVieiraDias|607319786608029696|760557686|pt|Twitter for Android |http://pbs.twimg.com/profile_images/378800000464409124/2bb3f666b94082e0e967602455191961_normal.jpeg||||Sat Jun 06 22:54:55 +0000 2015|1433631295|Retweet|6|0||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg||dionianjos|122757872|||122757872|dionianjos|607319458902863872|Twitter Web Client |Sat Jun 06 22:53:37 +0000 2015|33309|2603|2734|24|7897|Thu Aug 16 01:37:56 +0000 2012|pt|BH(MG)||A cultura Ã© uma coisa apavorante para os ditadores. Um povo que lÃª nunca serÃ¡ um povo escravizado- Antonio Lobo Antunes|||||100167.jpg|159|80|121|6A5C67
0|Secretaria investirÃ¡ R$ 1 bilhÃ£o no atendimento a povos indÃ­genas http://t.co/AMHqHZjQkU http://t.co/c7vPH0S8LY||dionianjos|607319458902863872|122757872|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607885456383090688/awyeHPZx_normal.jpg||||Sat Jun 06 22:53:37 +0000 2015|1433631217|Tweet|6|1||||"""http://www.vermelho.org.br/noticia/262558-10"""|http://twitter.com/dionianjos/status/607319458902863872/photo/1|http://pbs.twimg.com/media/CG2h1E4WcAAlaIe.jpg|||||||||||219527|2904|858|25|9887|Sat Mar 13 20:10:39 +0000 2010|pt|Canoas/RS||Onde vÃ¡  Onde quer que vÃ¡  Leva o coraÃ§Ã£o feliz  Toca a flauta da alegria  Como doce menestrel (Oswaldo montenegro)|||||100167.jpg|159|80|121|6A5C67
0|Ãndio maluco http://t.co/dUeX3hPWO4||Maluc7|607318447605882880|237459066|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/597136161920970752/wVUv0dT0_normal.jpg||||Sat Jun 06 22:49:35 +0000 2015|1433630975|Tweet|1|1|||||http://twitter.com/Maluc7/status/607318447605882880/photo/1|http://pbs.twimg.com/media/CG2g6MnXAAIy7_q.jpg|||||||||||4780|254|40|6|5|Wed Jan 12 22:08:25 +0000 2011|pt| pra voc nÃ£o |Greenland||||||100165.jpg|173|90|78|45353D
0|RT @marcouk12: minhas Ãºltimas palavras antes de morrer http://t.co/g1Wac42tVS||indio_crazy|607317565430329344|197178997|pt|Twitter for Android |http://pbs.twimg.com/profile_images/598619560074473473/l-S0h3uQ_normal.jpg||||Sat Jun 06 22:46:05 +0000 2015|1433630765|Retweet|455|0|||||http://twitter.com/marcouk12/status/607232801780473856/photo/1|http://pbs.twimg.com/media/CG1TA96WwAIZlLN.png||marcouk12|158904899|||158904899|marcouk12|607232801780473856|Twitter Web Client |Sat Jun 06 17:09:16 +0000 2015|19753|1002|875|0|555|Thu Sep 30 20:59:52 +0000 2010|pt|Brooklyn|Brasilia|Liberdade pra dentro da cabeÃ§a snap: carlosajuliao|http://t.co/S5rtY261dB||||100168.png|26|128|49|312415
0|RT @vanessamariama: @Kefera @gustastockler ðÿÿÿðÿÿÿ Ã­ndio ðÿÿÿðÿÿÿ https://t.co/GRBvGXPe0J||thaa_vitoriia|607309226806005760|2528604265|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607348698994065408/gQiMgaJU_normal.jpg||||Sat Jun 06 22:12:57 +0000 2015|1433628777|Retweet|1|0||||"""https://twitter.com/01rossi_/status/606957963492900864"""||||vanessamariama, Kefera, gustastockler|3302136183, 37545509, 31631327|||3302136183|vanessamariama|606965425184903169|Twitter for Android |Fri Jun 05 23:26:48 +0000 2015|1841|175|80|0|239|Tue May 27 23:46:09 +0000 2014|pt||Mid-Atlantic|Segue ??|||||100169.jpg|102|58|119|656E6A
1|RT @vanessamariama: @Kefera @gustastockler ðÿÿÿðÿÿÿ Ã­ndio ðÿÿÿðÿÿÿ https://t.co/GRBvGXPe0J||thaa_vitoriia|607309226806005760|2528604265|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607348698994065408/gQiMgaJU_normal.jpg||||Sat Jun 06 22:12:57 +0000 2015|1433628777|Retweet|1|0||||"""https://twitter.com/01rossi_/status/606957963492900864"""||||vanessamariama, Kefera, gustastockler|3302136183, 37545509, 31631327|||3302136183|vanessamariama|606965425184903169|Twitter for Android |Fri Jun 05 23:26:48 +0000 2015|1841|175|80|0|239|Tue May 27 23:46:09 +0000 2014|pt||Mid-Atlantic|Segue ??|||||100170.jpg|106|146|9|412
